word,home_row_score,bigram_bonus,frequency_score,movement_cost
disturbance,15,0,202,29
hereafter,10,0,227,16
mantle,10,0,129,13
Tristan,10,0,130,24
proportions,5,0,202,33
decisive,10,0,161,37
experts,5,0,147,26
Marine,5,0,122,19
gaily,10,0,69,12
provision,5,0,153,52
welcoming,5,0,143,46
doorstep,10,0,166,28
oval,10,0,62,15
Brady,10,0,61,14
stature,10,0,162,20
explored,10,0,148,27
Wesley,10,0,113,18
Vince,0,0,88,19
involuntarily,15,0,216,50
caves,10,0,93,5
oppressed,15,0,179,13
Audrey,5,0,83,18
Edwards,20,0,94,13
signaled,20,0,154,27
pepper,0,0,112,22
bitten,0,0,138,16
Rory,0,0,46,16
occurrence,0,0,188,26
clues,10,0,86,13
perish,5,0,120,20
windshield,20,0,182,40
contemplation,10,0,257,66
Yep,0,0,44,10
stump,5,0,67,23
rates,10,0,127,13
explode,10,0,130,28
therein,0,0,181,23
NY,0,0,0,0
intricate,5,0,205,33
appalled,25,0,136,32
Jeanne,5,0,141,9
Mattie,5,0,138,13
butterfly,10,0,148,18
ideals,20,0,127,21
silky,15,0,60,11
barber,5,0,107,12
flatly,20,0,88,19
lookin,10,0,101,18
inspected,10,0,190,36
Jupiter,0,0,118,18
stance,10,0,137,12
ruling,5,0,86,14
retreating,5,0,238,24
ninth,0,0,107,26
quiver,0,0,88,19
annoying,5,0,141,22
destructive,10,0,221,37
stallion,20,0,159,27
tease,10,0,147,8
outskirts,15,0,164,24
testify,10,0,145,19
neighbouring,0,0,204,42
reassure,15,0,183,15
seriousness,20,0,242,22
soothed,10,0,160,21
accuse,10,0,107,15
D.C.,0,0,0,0
shadowed,20,0,155,19
darkly,20,0,76,12
meaningless,20,0,225,35
reject,5,0,130,15
projected,10,0,171,30
scraping,10,0,123,29
carpenter,5,0,198,28
outburst,5,0,135,26
arrogance,10,0,180,21
sufferings,20,0,163,26
hardest,15,0,158,13
portions,5,0,156,21
overall,15,0,130,23
rot,0,0,68,9
brim,0,0,51,16
bullshit,15,0,122,25
faithfully,25,20,143,29
regulations,15,0,217,37
thirties,5,0,190,28
fainted,15,0,150,27
inflicted,15,0,167,32
chess,10,0,103,5
privileges,10,0,182,41
exterior,0,0,183,21
fringe,5,0,110,16
distinctive,10,0,218,47
exceptional,10,0,218,37
mechanism,10,0,164,22
Herman,5,0,108,8
vividly,10,0,78,36
rainbow,5,0,118,36
Nazi,5,0,46,8
mockery,5,10,102,30
scraps,15,0,95,28
fictional,15,0,163,37
whither,0,0,148,22
Switzerland,15,0,181,32
confidently,15,0,195,46
fleeing,10,0,142,21
boyish,5,0,91,22
tattered,10,0,213,15
strides,15,0,155,18
representatives,15,0,355,53
dimensions,15,0,201,39
rung,0,0,53,10
anew,5,0,90,4
Mildred,15,0,115,18
sighing,5,0,111,31
exasperated,20,0,246,33
convicted,5,0,161,42
Clive,5,0,74,19
gaunt,5,0,86,19
Clarke,15,0,95,23
Hughes,5,0,90,19
insistent,10,0,213,37
involves,10,0,139,31
gale,10,0,81,11
recollect,10,0,185,29
tag,5,0,58,5
grandeur,10,0,146,18
dip,5,0,39,8
Chancellor,15,0,174,16
knit,5,0,71,16
meadows,15,0,131,23
directing,5,0,172,30
invested,10,0,179,20
stony,5,0,95,23
politician,10,0,183,36
baffled,25,0,105,12
legacy,10,0,95,14
dotted,10,0,140,14
Freddy,10,0,87,10
tolerate,10,0,208,24
indulged,15,0,131,26
muster,5,0,118,20
hack,10,10,53,5
fuckin,10,30,67,27
latch,10,0,90,16
Norton,0,0,110,28
abused,15,0,107,16
misty,5,0,80,20
sunglasses,30,0,185,30
slips,15,0,77,18
obsession,15,0,186,31
farmhouse,15,0,163,30
winged,5,0,105,18
Wolfe,10,0,79,17
Seattle,10,0,167,19
Glen,5,0,70,14
scary,10,0,76,7
asshole,20,0,153,19
combed,5,0,93,22
banner,5,0,126,4
dans,15,0,76,3
amounts,10,0,129,27
charmed,10,0,127,12
Sancho,5,0,94,9
obligations,15,0,200,44
hissing,10,0,124,30
assertion,15,0,209,18
Asian,10,0,85,16
Rabbi,5,0,54,8
descendants,25,0,240,23
stifled,20,0,137,21
eats,10,0,109,12
revolt,5,0,121,19
Sid,5,0,34,14
intrigued,5,0,172,38
induce,5,0,109,25
Bernie,0,0,135,21
provoked,10,0,125,38
bandage,15,0,131,7
expressive,10,0,200,40
giggling,5,0,98,32
patent,5,0,143,25
Clarissa,25,0,138,28
hind,5,0,72,18
unnoticed,5,0,179,35
budget,5,0,97,19
Ada,10,0,37,4
slumber,10,0,107,17
editors,10,0,158,22
Preston,5,0,145,24
meditation,10,0,222,36
Ronald,15,0,92,28
Freud,5,0,77,14
buggy,0,0,31,20
loaf,15,0,66,15
rabbits,10,0,118,19
dragons,15,0,123,25
buttocks,10,10,119,31
eloquence,5,0,186,32
madman,15,0,96,4
certificate,10,0,238,33
hides,10,0,109,17
ramp,5,0,55,14
Dane,5,0,83,3
giggle,5,0,89,27
mi,0,0,28,8
requirements,5,0,253,33
phenomena,5,0,195,40
fingernails,20,0,207,36
Simpson,5,0,96,52
invalid,15,0,114,22
imprisonment,5,0,227,63
haunt,5,0,98,19
Sabbath,10,0,103,10
engaging,5,0,142,19
wry,0,0,31,4
Nathaniel,15,0,186,28
joys,10,0,48,13
slacks,25,10,85,20
ingenious,5,0,176,31
maximum,5,0,76,30
allusion,20,0,140,30
carts,10,0,97,9
granddaughter,20,0,235,34
Abel,5,0,55,8
Marjorie,10,0,142,25
scrape,10,0,114,26
Josephine,5,0,183,55
breadth,10,0,143,18
announcing,5,0,172,34
fishermen,10,0,187,27
Liam,5,0,53,16
snatch,10,0,118,11
blossom,15,0,107,34
transported,15,0,233,25
mates,10,0,116,9
drooping,5,0,129,18
spill,15,0,70,13
architect,5,0,191,29
quickened,10,10,149,31
bridle,10,0,106,23
averted,10,0,162,8
steered,10,0,191,9
Millie,10,0,104,17
notices,5,0,156,29
venerable,10,0,197,25
amateur,10,0,148,14
Angelo,5,0,99,11
swirled,15,0,128,21
Quentin,0,0,135,30
organs,10,0,110,10
forlorn,10,0,120,27
ornaments,10,0,197,24
chariot,5,0,140,13
Kenny,0,0,85,12
bamboo,5,0,86,9
Eileen,5,0,129,18
challenging,15,0,187,30
stalls,25,0,114,20
outrageous,10,0,194,26
Fielding,10,0,131,36
chestnut,5,0,167,23
rocket,5,10,116,25
flank,20,0,66,14
Excellency,10,0,144,22
Maureen,5,0,147,14
ravine,5,0,125,23
cling,5,0,68,16
exercised,10,0,194,29
watery,5,0,121,12
catastrophe,15,0,233,35
Baxter,5,0,108,8
courteous,5,0,172,31
ruthless,15,0,160,23
dangerously,20,0,187,26
sorrows,10,0,126,26
dolls,20,0,78,15
Clayton,10,0,112,32
bewilderment,10,0,244,33
proven,0,0,108,26
Newton,0,0,115,20
sums,10,0,53,14
willed,15,0,103,14
governess,10,0,184,31
microphone,0,0,182,57
Theresa,10,0,156,8
striving,5,0,135,33
considerations,20,0,294,57
flannel,20,0,134,17
estimated,15,0,215,25
Chelsea,15,0,150,18
scarred,15,0,139,7
imminent,0,0,162,35
flapping,15,0,102,29
Mandy,10,0,63,6
travelers,15,0,198,22
outraged,10,0,157,13
Cf,5,0,7,3
Mediterranean,15,0,301,26
planets,15,0,147,19
solar,15,0,96,21
Marguerite,5,0,199,29
vodka,15,0,65,24
nightgown,0,0,149,44
smeared,15,0,158,13
senseless,25,0,223,20
finely,10,0,104,23
Bertha,5,0,126,10
monarch,5,0,119,26
awakening,15,0,164,32
sneered,10,0,184,7
lunged,10,0,98,12
preach,5,0,113,10
twinkling,10,0,137,33
Phoenix,0,0,121,34
bridges,10,0,119,21
stormed,10,0,145,21
earrings,10,0,165,20
chauffeur,15,0,137,20
fighters,10,0,154,24
hooves,5,0,123,23
tutor,0,0,103,13
flutter,10,0,137,9
goals,15,0,84,29
weighing,0,0,138,30
glimpsed,15,0,122,38
vine,0,0,82,19
energetic,0,0,215,27
torso,5,0,109,20
shave,10,0,103,4
darting,10,0,130,18
scolded,20,0,126,19
forearm,10,0,135,23
lousy,10,0,68,16
gentleness,15,0,238,27
Scots,5,0,77,17
treason,10,0,170,23
unison,5,0,111,39
ladyship,20,0,119,28
supposing,10,0,128,33
Madeline,15,0,167,21
Liza,5,0,46,16
madly,15,0,62,8
basketball,30,0,169,22
Yale,10,0,75,11
arena,10,0,125,8
illustration,20,0,233,36
cheated,10,0,167,14
Lucia,5,0,62,30
Brooks,10,0,84,17
removal,10,0,125,28
obstacle,15,0,156,30
bump,0,0,26,24
duel,10,0,71,14
aft,10,0,58,5
pilots,10,0,107,15
mythology,5,0,128,42
Callie,15,0,108,13
eccentric,0,0,188,27
Richardson,15,0,165,40
furnish,10,20,111,27
unjust,10,0,83,24
boredom,5,0,126,32
Las,10,0,44,1
vent,0,0,88,11
confusing,10,20,132,46
chalk,15,0,66,7
womb,0,0,41,16
jackets,20,10,120,19
violin,5,0,100,22
wan,5,0,52,2
resulting,10,0,170,24
varying,5,0,99,16
bulging,5,0,78,30
orphan,5,0,109,21
privileged,10,0,176,40
wrenched,5,0,161,10
sacks,20,10,73,10
Rosemary,10,0,135,28
guessing,10,0,138,28
unlucky,10,10,65,27
tame,5,0,97,8
Phyllis,15,0,88,17
scanning,10,0,140,17
diplomatic,15,0,162,40
Nicky,5,10,37,22
container,5,0,200,48
Frau,5,0,51,15
concentrating,5,0,262,50
Jenkins,10,0,121,23
menace,5,0,137,9
potent,0,0,141,15
veteran,5,0,169,12
triumphantly,10,0,196,43
staggering,10,0,186,25
respecting,5,0,202,38
mouthful,10,20,111,26
preaching,5,0,160,26
fairies,15,0,148,26
Tessa,15,0,101,6
shouldered,20,0,200,21
displeasure,25,0,216,45
straps,15,0,113,28
Connecticut,0,0,201,49
sickly,15,10,69,23
miraculous,15,0,149,35
snowy,5,0,75,21
equality,10,0,137,27
seventeenth,5,0,287,31
kitten,5,0,136,11
wid,5,0,41,12
magician,10,0,133,32
rainy,5,0,90,26
dainty,10,0,112,24
catches,10,0,144,15
slower,10,0,117,17
abundant,15,0,142,23
nailed,15,0,129,16
obsessed,20,0,173,17
humbly,5,0,56,22
shuddering,15,0,174,27
shifts,15,0,111,20
exalted,15,0,153,15
fingered,10,0,161,19
Rand,10,0,58,2
Oriental,10,0,161,32
distract,15,0,158,27
mon,0,0,50,18
constituted,10,0,232,36
toll,10,0,74,7
Montana,10,0,139,28
intruder,5,0,163,24
electrical,15,0,208,37
missile,15,0,137,29
accounted,10,0,170,26
Hamlet,10,0,109,13
Wyatt,5,0,85,17
stormy,5,0,100,23
efficiency,10,0,174,37
ox,0,0,23,9
Tristram,10,0,135,24
blankly,20,0,82,20
interpret,0,0,213,31
starve,10,0,130,20
notable,10,0,149,29
Arabic,5,0,76,24
rests,10,0,121,11
Ginny,0,0,67,22
neighboring,0,0,196,42
sweaty,10,0,122,11
controlling,10,0,190,42
menacing,5,0,146,22
swearing,10,0,154,21
grassy,15,0,92,14
torrent,0,0,171,18
rained,10,0,134,24
centered,5,0,201,16
Coke,5,0,63,17
cult,5,0,56,11
silken,15,0,113,17
closes,15,0,119,21
stunning,5,0,142,29
tubes,5,0,97,14
weakened,15,0,181,20
Kat,5,0,52,5
speakers,20,0,165,32
accommodate,15,0,203,43
rotting,0,0,142,20
coolness,15,0,162,23
Regina,5,0,110,22
insists,15,0,146,31
insistence,10,0,232,35
calves,15,0,105,17
broadly,15,0,100,26
poster,5,0,131,16
draught,10,0,115,25
Lila,10,0,58,16
ax,5,0,25,0
brink,5,0,66,21
Matilda,20,0,122,16
whiskers,15,0,143,29
Carlo,10,0,77,11
collections,15,0,211,39
copied,5,0,108,18
weekends,15,0,176,15
topics,5,0,104,16
responding,10,0,184,38
miners,5,0,123,23
powerless,15,0,180,21
admitting,10,0,167,26
chip,0,0,53,10
terrain,5,0,167,23
consisting,10,0,184,48
Vivian,5,0,90,32
unreasonable,20,0,250,44
joyful,15,20,56,16
promoted,5,0,154,36
lifts,15,0,86,13
Sasha,15,0,86,2
morals,15,0,103,29
playful,20,20,75,24
Manchester,10,0,212,12
energies,5,0,198,26
flattering,15,0,201,29
undertaking,15,0,199,33
creaking,10,0,138,24
slam,15,0,63,11
rails,15,0,94,19
Savannah,15,0,135,0
propriety,0,0,162,30
inadequate,15,0,215,33
miserably,15,0,150,30
clasp,15,0,70,22
joints,10,0,110,23
devoured,10,0,153,20
Plato,10,0,86,21
weaker,10,0,128,14
urgently,5,0,136,23
fished,15,0,116,17
Brent,0,0,104,13
accusing,10,0,116,28
proceeds,10,0,163,25
Thames,10,0,107,5
appalling,20,0,132,36
pint,0,0,74,15
Hyde,5,0,57,11
Fitzgerald,15,0,160,34
participate,10,0,221,53
countrymen,0,0,176,38
robbers,5,0,124,21
Internet,0,0,189,17
martial,15,0,134,22
erupted,5,0,148,15
alarming,15,0,134,36
lush,10,0,58,8
exhaled,15,0,144,15
undressed,20,0,186,17
numbered,5,0,147,20
Vic,0,0,29,16
offend,15,0,107,13
generals,15,0,176,25
Ricky,5,10,37,22
willow,10,0,82,18
trench,0,0,130,5
endowed,10,0,152,21
explosive,10,0,160,46
chanced,10,0,131,4
trumpet,0,0,132,30
distrust,15,0,152,31
peacefully,20,20,160,22
investigating,10,0,254,44
suppress,15,0,133,18
ruffled,20,0,103,16
lakes,20,0,96,17
Bryan,5,0,69,12
piss,10,0,65,9
talented,15,0,200,27
coachman,10,0,134,18
shuffling,20,0,118,25
furnace,10,20,124,14
gilded,15,0,103,16
contemplate,10,0,231,55
wrinkles,15,0,138,27
Marsh,10,0,80,8
spitting,5,0,147,25
Lucien,0,0,96,30
outright,0,0,148,22
squares,15,0,127,22
Cecilia,10,0,125,26
contemplating,10,0,240,64
knitting,5,0,145,27
sessions,20,0,178,22
panties,10,0,156,25
exertion,0,0,185,21
cultures,10,0,139,19
overboard,10,0,164,41
strangled,20,0,178,21
Noel,5,0,73,20
bass,15,0,67,1
mane,5,0,90,3
cigars,10,0,97,23
origins,5,0,128,34
Holt,5,0,62,15
happiest,10,0,160,23
planting,10,0,137,26
sighted,10,0,142,23
boasted,15,0,149,26
abyss,15,0,73,11
embassy,15,0,118,9
marking,10,0,99,18
crippled,10,0,122,20
diseases,25,0,191,23
extract,5,0,144,18
grunt,0,0,80,19
ID,0,0,0,0
envied,5,0,133,17
woe,0,0,68,13
reviews,5,0,144,19
Wally,15,0,55,8
span,10,0,70,19
influential,20,0,211,44
blinds,15,0,89,19
ants,10,0,91,9
respectfully,20,20,200,36
nobles,10,0,116,31
legendary,15,0,176,24
freak,15,0,90,10
biography,5,0,126,52
farming,10,0,104,27
encounters,5,0,220,32
Anton,0,0,90,18
Marilyn,10,0,102,18
Twain,5,0,73,20
diving,5,0,84,30
similarly,20,0,141,41
aura,10,0,75,14
parson,10,0,110,34
Armstrong,5,0,138,28
crumbling,5,0,106,30
impending,5,0,152,44
thicket,5,10,142,32
clip,5,0,47,10
Gail,10,0,58,10
grapes,10,0,111,27
declaring,15,0,161,32
horsemen,5,0,181,28
continual,10,0,164,54
radar,15,0,98,12
giants,10,0,118,25
Jan.,5,0,45,0
thrilling,10,0,156,25
extracted,10,0,195,21
Sal,10,0,37,6
aroma,10,0,97,18
disastrous,25,0,191,33
reservation,10,0,249,28
honoured,5,0,161,34
emphatically,20,0,205,47
Fritz,0,0,66,16
Thanksgiving,15,0,161,42
differ,15,0,103,14
Mara,10,0,67,8
creates,10,0,173,17
clapping,10,0,104,32
lore,5,0,91,9
sneer,5,0,133,5
favourable,20,0,162,32
naughty,5,0,110,20
Hazel,10,0,75,8
crews,5,0,90,7
clown,5,0,70,18
resembling,10,0,184,24
Dillon,10,0,88,22
Denise,5,0,136,23
cheat,5,0,116,11
Cuba,5,0,37,14
conductor,5,0,148,46
indignantly,15,0,191,34
thump,0,0,67,29
bolts,10,0,85,19
Franz,5,0,63,8
Griffin,10,0,93,26
Jeremiah,5,0,165,24
Cass,15,0,62,1
affectionately,25,0,283,40
awaken,15,0,117,16
Luckily,10,10,58,26
produces,10,0,133,35
cordial,15,0,119,36
uneven,0,0,128,19
hymn,0,0,52,12
teenage,5,0,192,8
naught,5,0,105,19
glint,5,0,86,21
youths,5,0,101,13
Henrietta,5,0,214,26
Colt,5,0,62,15
corresponding,10,0,232,52
accidental,20,0,197,34
groaning,5,0,139,34
Christie,5,0,162,27
masks,20,0,72,9
inland,15,0,111,22
mischievous,10,0,185,49
pension,5,0,147,28
fills,20,0,71,12
successor,15,0,161,31
lazily,15,0,76,18
savings,15,0,113,18
sleeps,15,0,132,26
mall,15,0,56,6
freight,5,0,135,20
sings,10,0,85,16
gowns,5,0,75,19
Elise,10,0,90,17
galloped,20,0,134,18
bursts,10,0,96,21
Ronnie,0,0,122,31
westward,15,0,154,18
inspect,5,0,140,33
malicious,15,0,144,33
glazed,15,0,94,16
caravan,15,0,123,8
fences,10,0,130,10
introducing,5,0,185,54
haunting,5,0,146,30
recognizing,0,0,182,54
interviewed,5,0,244,36
showered,10,0,174,21
unspoken,10,0,136,29
interrogation,5,0,286,48
splashing,20,0,146,37
severed,10,0,167,11
corporal,10,0,132,36
Nikki,10,0,46,14
Barton,5,0,112,18
accumulated,20,0,180,36
softer,10,0,131,19
assent,15,0,148,11
ambitions,10,0,167,25
springing,5,0,137,43
Avery,0,0,65,6
reversed,10,0,185,14
instinctive,5,0,226,43
richer,0,0,122,16
regrets,5,0,164,15
lanes,15,0,114,11
clergy,5,0,88,22
obstacles,20,0,175,32
enduring,5,0,145,25
slate,15,0,121,18
fooled,15,0,115,15
guiding,5,0,95,28
insanity,10,0,159,22
undone,5,0,122,28
twas,10,0,78,6
raged,10,0,99,8
dreamy,10,0,106,12
musician,10,0,129,44
afore,10,0,110,15
enraged,10,0,158,15
dire,5,0,90,11
exasperation,15,0,259,43
tying,0,0,80,11
margin,5,0,97,24
plunging,5,0,100,28
Aubrey,0,0,75,22
Trinity,0,0,113,28
insect,5,0,134,19
vitality,10,0,142,28
targets,10,0,160,22
kinda,15,0,81,15
intervention,0,0,277,44
Petersburg,5,0,177,26
Isle,10,0,69,11
wondrous,10,0,130,33
gettin,0,0,140,16
witty,0,0,88,10
delivering,10,0,190,32
tensed,10,0,155,9
Spaniards,20,0,146,43
beforehand,15,0,204,22
tranquil,10,0,131,15
vertical,10,0,152,22
crouching,0,0,131,34
whereupon,0,0,176,24
democratic,10,0,188,46
paperwork,10,0,142,45
explicit,5,0,134,38
cooperation,5,0,231,40
pulpit,5,0,80,13
obscured,10,0,131,23
monthly,5,0,113,36
feminist,10,0,160,40
Mallory,15,0,95,16
superstitious,15,0,254,42
scattering,10,0,209,21
Jennie,0,0,138,19
coldness,20,0,152,23
leans,15,0,114,9
shyly,10,0,61,11
orbit,0,0,93,20
tackle,15,10,113,16
Anita,5,0,93,16
affecting,15,0,159,24
sporting,5,0,140,27
rustle,10,0,123,21
Tanner,5,0,121,4
Dinah,5,0,84,16
chant,5,0,99,5
hoisted,10,0,159,24
Paige,5,0,90,19
foundations,20,0,205,38
wheelchair,10,0,204,28
soiled,15,0,125,17
Irving,0,0,68,24
publishers,15,0,164,33
Francesca,15,0,161,14
grieved,5,0,137,20
chopped,5,0,112,18
camel,10,0,90,8
preached,10,0,164,14
editorial,15,0,197,37
rejoiced,10,0,159,22
sunken,10,0,108,25
nightfall,20,0,148,32
satellite,20,0,219,20
circulation,10,0,191,48
rejoice,5,0,146,21
jars,15,0,62,11
minority,0,0,143,38
uniformed,10,0,155,39
vexed,5,0,92,10
positioned,10,0,210,36
creaked,15,0,142,18
Reggie,0,0,109,19
Dominic,0,0,100,50
Belinda,15,0,129,22
Peters,5,0,140,11
Archbishop,5,0,136,34
incense,5,0,165,17
Boris,5,0,80,25
presumed,10,0,147,26
holster,10,0,155,24
indoors,10,0,136,25
Amen,0,0,66,6
programme,5,0,147,31
tor,0,0,68,9
receives,5,0,183,25
peculiarly,15,0,154,38
comprehension,5,0,259,62
plank,15,0,65,15
memorial,10,0,151,38
gait,5,0,79,11
Potter,0,0,133,16
considers,15,0,179,37
endeavour,10,0,185,23
nobleman,10,0,149,32
hiss,10,0,77,15
littered,10,0,194,10
fertile,10,0,161,14
raped,10,0,99,22
scissors,20,0,146,32
tremor,0,0,131,19
Tolstoy,10,0,109,28
attributes,10,0,215,31
compensation,10,0,237,58
berries,5,0,157,15
investigator,10,0,248,42
trails,15,0,122,20
tumble,5,0,97,20
abide,10,0,101,15
Ginger,0,0,103,20
endeavoured,15,0,236,25
crammed,10,0,116,12
Susie,5,0,86,25
Harlequin,10,0,142,30
prosecutor,5,0,188,42
quarry,5,0,75,19
straighten,10,0,219,35
choke,5,0,90,17
Fran,5,0,63,8
housed,10,0,119,20
lovingly,10,0,103,36
mixing,0,0,76,32
wrestling,10,0,169,22
soothe,5,0,148,20
Churchill,10,0,116,24
assert,15,0,146,5
discern,10,0,137,22
illustrations,25,0,252,37
colonies,10,0,164,39
stretches,10,0,213,18
Haven,5,0,86,6
warily,10,0,88,14
profitable,15,0,180,41
sarcastic,20,0,170,25
dough,5,0,68,16
scowl,10,0,69,23
Olga,10,0,43,12
whipping,0,0,105,22
biological,15,0,154,46
hooks,10,0,85,17
extinguished,10,0,230,39
traits,10,0,137,20
Sabrina,10,0,113,16
lumber,5,0,88,12
boughs,5,0,79,19
guarding,10,0,117,34
limitations,15,0,223,45
popping,0,0,87,12
curving,0,0,85,30
Reuben,0,0,109,20
Tory,0,0,46,16
yielding,10,0,137,30
speedily,15,0,153,27
Laurence,5,0,156,17
spied,10,0,97,17
recited,5,0,163,18
jeep,5,0,82,10
illusions,20,0,155,27
wrecked,10,10,125,16
petals,15,0,127,25
consulting,10,0,165,40
flinched,15,0,137,17
captains,15,0,150,37
peach,5,0,95,10
remnants,10,0,174,13
smoky,10,0,57,15
clutch,5,0,82,14
squat,10,0,79,20
nipple,5,0,103,19
headlong,15,0,155,24
Renaissance,20,0,233,25
crust,5,0,81,17
transportation,15,0,298,45
wad,10,0,44,4
brakes,15,0,106,19
throats,10,0,157,32
incomprehensible,10,0,312,79
succeeding,10,0,180,31
texture,0,0,157,16
Maya,10,0,55,12
barefoot,10,0,164,17
ruddy,10,0,58,12
emerald,15,0,151,21
pumping,0,0,74,30
Naples,15,0,99,21
traps,10,0,94,24
tidings,10,0,127,24
slab,15,0,60,11
meanings,10,0,156,23
anniversary,15,0,212,30
Alma,10,0,44,12
reproduction,5,0,223,56
reddish,15,0,140,16
crackling,15,10,121,24
marvel,10,0,103,16
imply,5,0,52,24
joked,15,0,76,14
Mills,15,0,64,15
valet,10,0,105,13
everlasting,15,0,227,33
strove,5,0,128,22
Louisiana,15,0,161,34
discouraged,20,0,191,36
recorder,5,0,174,22
Harding,10,0,102,20
favorable,20,0,154,32
crook,5,0,74,13
regime,0,0,128,23
dispersed,20,0,184,36
telephoned,10,0,233,51
devote,5,0,142,19
Ministry,5,0,132,38
majestic,15,0,146,24
Austen,5,0,113,22
vacuum,5,0,60,14
Philippe,5,0,122,21
fifties,15,0,139,22
prick,5,10,55,23
locking,10,10,92,28
rushes,10,0,121,15
assessment,25,0,231,17
utterance,5,0,210,12
worms,5,0,74,17
volunteers,10,0,206,31
dimension,10,0,182,38
depicted,10,0,164,26
murderous,10,0,152,27
valid,15,0,73,14
oppression,10,0,192,27
Oregon,0,0,105,26
nuisance,10,0,160,19
designated,20,0,220,26
dubious,10,0,96,29
Austria,10,0,118,30
boulder,10,0,116,18
Dona,5,0,67,18
tumult,5,0,90,20
pudding,10,0,87,22
unmarried,10,0,168,21
significantly,20,0,213,51
bouquet,0,0,109,29
Boyd,5,0,41,16
peers,5,0,119,11
ce,0,0,46,3
somber,5,0,109,21
Sherman,5,0,126,8
diversion,10,0,175,38
insisting,10,0,174,38
DNA,0,0,0,0
tile,5,0,98,10
defiant,15,0,150,21
heaps,10,0,106,25
gingerly,5,0,127,26
beauties,10,0,181,25
reverie,0,0,174,17
cottages,10,0,173,23
connecting,0,0,192,40
Aurora,5,0,91,24
endurance,10,0,189,20
foreigner,5,0,189,29
flare,15,0,99,14
tightening,0,0,205,37
Augusta,10,0,93,36
Godfrey,10,0,104,22
rumbled,10,0,101,22
Ernie,0,0,97,21
twitching,0,0,156,33
hop,0,0,47,10
gal,10,0,43,6
markets,15,0,136,17
Hastings,15,0,137,17
Dawson,10,0,93,20
Yorkshire,10,0,157,35
gaiety,5,0,123,16
learns,15,0,132,17
partnership,10,0,216,38
contentment,0,0,257,49
lure,5,0,76,5
heaped,10,0,138,24
Hmm,0,0,14,0
Arabs,10,0,66,9
ambush,10,0,82,14
straightforward,25,0,271,53
preservation,10,0,255,34
perished,10,0,171,24
Wang,5,0,51,0
rogue,0,0,93,25
devoid,10,0,110,20
oppose,5,0,114,12
homage,5,0,117,21
hummed,5,0,92,18
homeless,15,0,174,33
costly,10,0,95,26
sa,10,0,44,1
dey,5,0,57,4
Geneva,5,0,124,12
Zealand,20,0,132,20
pleases,20,0,157,17
voted,5,0,104,16
smash,15,0,88,3
apparatus,20,0,158,41
Lois,5,0,62,17
plots,10,0,87,15
novelty,5,0,129,30
stakes,20,0,130,20
Jonah,5,0,86,18
forthcoming,5,0,178,51
