word,home_row_score,bigram_bonus,frequency_score,movement_cost
shawl,15,0,81,21
pleasing,20,0,147,30
lads,10,0,68,7
stiffly,10,0,98,17
gigantic,15,16,134,12
Hector,15,0,114,12
Rosie,15,0,101,16
poetic,15,0,123,8
Adrian,10,16,96,6
forgiveness,30,0,212,29
moist,15,0,97,16
hoarse,25,0,140,17
situated,30,0,178,23
sentimental,40,0,255,35
creeping,15,0,156,16
enthusiastic,45,10,252,34
laundry,15,0,102,22
deepest,25,0,179,14
holidays,20,0,136,18
coward,10,0,93,14
fits,10,0,74,7
enclosed,25,0,171,24
saloon,25,0,121,13
dialogue,20,0,145,6
external,25,0,179,20
advantages,35,16,200,35
attract,25,0,157,12
u,5,0,8,0
Hitler,10,0,116,12
Louisa,20,0,95,20
offence,20,0,141,15
protective,25,0,209,30
clumsy,10,0,61,12
Perry,5,0,80,14
retained,25,0,200,20
burial,10,0,88,5
Institute,35,0,188,22
mat,10,0,59,10
rented,20,0,154,12
apples,15,0,105,7
convincing,20,0,151,40
prints,15,0,111,11
relieve,15,0,168,18
possessions,45,0,225,31
formidable,15,0,167,26
Milton,15,0,103,12
Sebastian,30,16,179,30
Doug,10,0,37,6
presumably,20,0,143,40
challenged,25,0,191,26
beads,15,0,99,12
includes,20,0,140,25
recommended,25,0,223,28
viewed,10,0,120,22
composition,30,0,197,40
overheard,25,0,193,25
Ohio,10,0,62,11
desperation,35,0,247,32
sweating,25,0,163,29
owing,10,0,77,25
collecting,20,0,176,26
uncertainty,35,0,219,35
Hudson,20,0,83,24
clan,10,16,65,6
harmless,25,0,156,24
wearily,10,0,127,17
units,20,0,96,16
cliffs,5,0,74,7
essentially,35,0,237,30
packet,15,0,106,6
admirable,15,0,163,24
fold,5,0,54,2
varied,10,0,117,12
rag,5,0,49,0
submit,15,0,87,17
reminds,15,0,136,31
claws,10,0,71,9
barked,10,0,100,11
thirst,20,10,130,16
reproach,20,0,153,11
gleamed,15,0,139,16
climate,15,0,138,18
legged,10,0,113,8
resisted,25,0,193,28
hunted,25,0,125,11
Jefferson,25,0,169,26
hearty,20,0,132,15
ensure,25,0,142,14
draft,10,0,89,4
multitude,25,0,162,24
circular,10,0,118,6
spectacles,30,0,200,26
admiring,10,0,131,24
yielded,10,0,141,18
thieves,25,10,164,25
helicopter,25,0,209,15
Alec,5,0,59,4
expectations,40,0,252,33
overnight,25,0,174,33
Wallace,15,0,120,2
outstretched,45,0,265,31
Diane,15,16,104,10
removing,15,0,136,38
Kay,5,0,30,10
gender,15,0,133,16
neighbour,25,0,157,22
Ernest,20,0,122,18
Venice,15,0,126,14
sends,20,0,109,22
erected,20,0,181,14
Turner,15,0,103,18
Eliot,10,0,83,4
beams,15,0,93,14
salvation,30,0,174,37
attic,15,0,108,8
surveyed,20,0,143,39
unfamiliar,20,0,163,21
sobbed,15,0,101,15
everyday,15,0,146,44
seeds,20,0,127,14
Andrea,15,0,114,16
bathed,20,10,125,15
battles,25,0,153,20
convey,15,0,98,22
Madison,20,0,120,18
esteem,25,0,168,14
adds,10,0,69,7
crude,10,0,85,8
imposed,15,0,126,26
eighteenth,40,10,252,17
composure,25,0,150,28
Marion,15,0,106,6
Natalie,20,0,147,10
Eliza,5,0,58,18
hurled,15,0,107,9
lent,15,0,98,8
tastes,30,0,155,21
haze,15,0,81,21
colony,15,0,92,12
refusal,20,0,127,18
formation,25,0,170,28
hospitality,30,0,204,35
machinery,20,0,161,38
weeds,15,0,115,14
sobs,15,0,65,14
exhaustion,40,0,199,30
policemen,20,0,173,16
pacing,10,0,86,12
operating,25,0,183,25
plains,15,0,103,7
loan,15,16,79,8
dozens,20,0,113,21
Jackie,10,0,94,8
leaping,15,0,128,16
Lauren,20,0,109,12
plague,15,0,95,4
rod,5,0,53,2
horrified,15,0,176,9
sob,10,0,46,10
Evans,15,16,67,23
sustained,35,0,190,27
jewelry,10,0,120,24
coughed,20,0,114,16
comprehend,25,0,189,30
Dublin,10,0,66,16
VII,0,0,0,0
antique,25,16,140,18
entertain,35,0,234,24
Gus,10,0,27,7
exile,10,0,110,8
Reed,10,0,89,4
earthly,20,10,144,22
listed,15,0,130,14
convent,25,0,140,20
drives,10,0,112,19
satisfactory,35,0,224,47
gallant,20,16,127,8
sucking,15,0,85,25
skies,15,0,99,16
relate,20,0,158,10
dumped,10,0,85,16
index,10,0,92,16
planes,20,16,120,15
phase,20,0,106,22
justify,15,0,88,24
collapse,20,0,142,14
periods,15,0,137,13
factor,15,0,107,8
mocking,10,0,88,24
neglect,20,0,150,14
tourists,30,0,162,21
matching,20,0,133,36
folding,10,0,101,14
boldly,5,0,70,15
doomed,15,0,116,12
pigs,5,0,52,7
tool,15,0,84,4
exaggerated,30,0,234,18
assembly,20,0,130,32
damaged,15,0,126,16
eagerness,35,0,221,21
bothering,25,10,176,25
desirable,20,0,188,26
supernatural,40,0,224,31
laden,15,0,108,6
goddamn,15,0,106,10
sections,30,0,175,22
sung,15,0,54,13
Butler,15,0,104,12
Byron,10,0,67,26
Evan,10,16,48,22
rifles,10,0,115,7
elephant,30,16,184,24
frantically,20,16,180,22
residents,30,0,213,25
borrow,10,0,93,12
Constance,35,16,180,28
Geoffrey,15,0,136,14
ripe,5,0,83,2
commands,20,16,122,31
sinister,25,0,183,33
apartments,35,0,212,19
Eugene,20,0,111,16
producing,15,0,123,20
mysteries,25,0,193,21
slippers,15,0,139,18
springs,15,0,109,26
stroking,20,0,136,25
charms,15,0,95,19
atop,15,0,80,8
Nicole,10,0,102,4
plucked,10,0,88,12
lordship,15,0,129,16
bis,5,0,44,12
pro,5,0,46,1
umbrella,15,0,125,13
sermon,20,0,125,23
generosity,30,0,216,36
instruction,35,0,213,34
frail,5,0,82,0
preceding,15,0,168,20
identification,35,0,291,26
stride,15,0,136,9
merchants,30,16,181,27
ivory,5,0,70,26
pills,5,0,70,7
breed,10,0,111,9
despised,20,0,166,28
wasting,20,0,125,33
mustache,30,0,151,22
Wade,10,0,75,2
consolation,40,0,220,28
keeper,15,0,140,7
muscular,20,0,106,20
dispute,20,0,132,20
Romans,20,16,94,19
fruits,15,0,100,13
pipes,10,0,90,7
choosing,25,0,138,34
tiger,10,0,110,8
slice,10,0,98,9
resignation,35,0,238,40
practices,20,0,170,15
invasion,25,0,151,36
industrial,25,0,184,26
blinking,10,0,107,31
upwards,15,0,95,24
fortnight,25,0,167,20
cable,10,0,88,12
MS,0,0,0,0
products,20,0,122,15
admission,25,0,167,32
Burke,10,0,67,10
speeches,30,0,185,24
lacking,10,0,94,18
buffalo,15,0,85,6
dine,10,0,92,10
customary,25,0,141,34
tapping,15,0,110,16
fee,10,0,83,2
tooth,25,10,118,7
trains,20,0,130,11
Ashley,15,0,93,24
torment,25,0,160,20
rescued,20,0,143,20
ambitious,25,0,155,27
correctly,15,0,158,24
tortured,25,0,172,16
chewing,15,0,119,32
jaws,10,0,51,11
[OFinn,10,0,61,6
humiliation,30,0,203,25
fer,5,0,63,4
void,5,0,59,8
Venus,20,0,86,13
illuminated,25,0,204,32
meets,20,0,130,9
Flora,10,0,77,2
intellect,25,0,204,20
cakes,15,0,92,9
obligation,25,0,181,23
seize,15,0,116,23
lamb,5,0,48,7
balanced,20,16,145,21
hen,15,0,77,7
province,15,0,137,30
hasty,20,0,95,21
sullen,20,0,110,13
Ron,10,0,43,6
hairs,15,0,101,12
invariably,15,0,154,36
employ,10,0,92,20
blades,15,0,111,12
sewing,15,0,111,29
mornings,20,0,134,37
Brandon,20,16,118,18
armies,15,0,128,19
goose,20,0,108,12
discomfort,20,0,165,32
joking,10,0,73,18
patches,25,0,141,21
momentary,25,0,171,34
implied,5,0,118,16
calf,5,0,52,0
terrific,10,0,158,4
indication,25,0,199,26
crop,5,0,55,2
flickered,10,0,157,10
beamed,15,0,125,17
lashes,25,0,131,17
jolly,5,0,53,12
Mississippi,20,0,171,28
porter,15,0,130,10
francs,15,16,97,19
glaring,10,0,108,12
thorough,30,10,141,17
basin,15,0,89,25
exotic,15,0,118,12
bathing,20,10,122,27
decade,15,0,135,6
verge,10,0,103,10
rejoined,20,0,171,18
Nate,15,0,90,6
sentiments,40,0,237,34
tire,10,0,104,6
comedy,10,0,95,22
actress,25,0,154,15
briefcase,20,0,178,21
wi,0,0,28,7
Asia,10,0,64,14
bacon,15,0,80,11
whistled,20,0,155,25
Donna,20,0,88,12
puzzle,10,0,65,20
defiance,20,16,170,18
models,15,0,112,17
specifically,15,0,183,21
technique,30,0,180,22
stray,15,0,95,17
Marquis,15,0,91,15
Dora,10,0,65,2
na,10,0,45,6
Samantha,30,26,146,26
Diego,10,0,88,5
Hebrew,10,0,106,17
guarantee,35,16,205,16
wary,5,0,55,17
boarding,15,0,129,17
Melanie,20,16,154,18
chambers,20,0,138,29
spark,10,0,70,10
layer,10,0,99,20
entertaining,40,0,282,42
piles,10,0,96,7
shabby,15,0,77,17
designs,20,0,136,21
decline,15,0,151,14
Scotch,15,0,85,13
invention,30,0,193,30
VIII,0,0,0,0
chuckle,15,0,96,18
deceased,25,0,192,22
unnatural,35,0,163,17
contributed,30,0,208,24
peak,10,0,71,7
Randy,10,16,63,22
hum,10,0,34,5
limb,0,0,45,7
punish,20,0,92,21
pose,15,0,85,12
faculty,15,0,93,16
humming,15,0,88,23
ham,10,0,50,11
saints,25,0,131,18
executive,25,0,182,28
rumors,15,0,93,19
commonly,15,0,106,32
Lloyd,5,0,53,20
Vera,10,0,81,4
stammered,25,0,192,23
edited,15,0,150,10
tavern,20,0,131,26
est,15,0,84,8
squinted,25,0,147,27
detected,25,0,202,16
Drake,10,0,83,4
objective,20,0,163,33
films,5,0,66,9
screwed,15,0,141,21
crashing,20,0,135,26
outcome,25,0,134,17
Marty,10,0,76,10
dependent,30,0,213,24
Holland,15,16,104,14
float,15,0,93,6
insight,20,0,133,20
chickens,20,0,136,19
proposition,30,0,205,30
script,10,0,99,11
inquiries,20,0,167,27
Chloe,15,0,91,12
grumbled,10,0,107,16
blaze,10,0,79,21
Pennsylvania,35,16,209,48
notions,30,0,153,19
Greece,15,0,141,6
spin,10,0,66,13
sternly,20,0,140,29
countless,35,0,175,19
stables,25,0,144,24
sturdy,15,0,91,17
blurred,10,0,112,15
throbbing,20,10,142,28
characteristics,40,0,301,39
crest,15,0,111,10
hovered,20,0,151,23
reporters,25,0,205,21
shotgun,30,0,122,19
testing,25,0,159,26
pearls,15,0,117,11
posted,20,0,125,14
custody,20,0,104,24
hurts,20,0,91,12
fortunes,30,0,160,19
arise,15,0,120,12
remarkably,15,0,155,38
glove,10,0,82,14
realise,20,0,171,16
occupy,10,0,59,17
rags,10,0,68,7
investigate,35,0,245,32
shakes,25,0,121,16
squire,15,0,105,17
nursery,20,0,127,30
Celia,10,0,96,4
frustrated,30,0,200,22
dove,10,0,76,14
critic,5,0,104,8
rosy,10,0,65,10
Hester,20,0,140,14
pictured,15,0,139,12
instances,35,16,198,33
rebellion,20,0,187,16
confirm,10,0,104,18
unusually,30,0,119,27
rape,10,0,86,2
whistling,20,0,152,33
Kansas,25,16,107,21
pickup,5,0,51,8
Grandpa,15,16,106,12
radiant,20,16,148,8
posts,20,0,93,13
Shelley,15,0,125,20
napkin,15,0,94,18
filed,5,0,91,4
Ellis,5,0,64,7
Giles,10,0,90,7
heavenly,25,0,160,39
conveyed,20,0,149,32
triumphant,30,16,178,34
snakes,25,0,123,16
ISBN,0,0,0,0
chewed,15,0,123,20
worries,15,0,144,14
frontier,20,0,172,16
matches,25,0,143,27
shrieked,20,0,167,13
sandwiches,30,16,188,46
bonds,15,0,79,22
grabbing,10,0,105,22
heal,15,0,93,5
sequence,30,0,170,25
bows,10,0,53,12
Paradise,20,0,158,12
remembers,20,0,188,27
grove,10,0,88,14
reasoning,30,0,190,40
bruised,15,0,121,25
steaming,25,0,163,31
regions,20,0,145,11
Monica,15,0,97,12
stacked,20,0,132,13
knuckles,20,0,111,24
mound,15,0,71,16
web,5,0,50,8
flickering,10,0,154,18
detached,25,0,180,18
transparent,40,16,243,26
honored,25,0,152,19
baked,10,0,82,11
disappearance,35,16,261,32
allows,15,0,97,9
muttering,25,0,173,20
converted,25,0,188,24
whore,15,0,104,9
incredibly,10,0,162,36
mines,15,0,105,21
kettle,20,0,145,9
trailer,15,0,159,8
wardrobe,15,0,145,15
bolted,15,0,117,13
delayed,15,0,144,24
Bella,10,0,87,4
inferior,15,0,165,18
roofs,15,0,89,9
starving,20,0,139,35
escorted,25,0,184,22
p.m.,0,0,13,12
trailing,15,0,150,16
Bailey,10,0,102,10
murders,15,0,121,17
via,5,0,48,8
Elaine,15,0,116,10
console,25,0,143,16
compartment,30,0,206,28
homosexual,35,0,173,31
singer,15,0,122,23
nuclear,20,0,130,10
choking,15,0,99,26
Richmond,15,0,110,22
guts,15,0,61,7
reverence,25,0,220,30
stages,25,0,134,14
dazed,10,0,88,18
cans,15,16,72,7
cathedral,25,10,184,10
qui,5,0,29,7
enable,20,0,138,22
signature,30,0,182,29
sub,10,0,32,6
travels,20,0,142,27
dresser,20,0,163,14
consulted,30,0,169,22
complaining,20,0,169,36
civilized,5,0,137,34
crap,5,0,57,0
encouraging,30,0,193,28
dizzy,0,0,40,10
improvement,25,0,208,40
Vietnam,20,0,138,18
Dolly,5,0,53,12
remorse,20,0,161,24
academic,15,0,145,12
bonnet,25,0,133,15
festival,20,0,151,30
awkwardly,10,0,114,32
morality,15,0,138,16
tasks,20,0,92,23
straining,25,0,177,31
riders,10,0,127,11
Easter,20,0,127,14
mildly,0,0,71,16
intensely,30,0,202,32
Tina,10,0,66,12
bunk,10,0,35,10
dreary,10,0,117,14
inevitably,20,0,177,52
reasonably,30,0,189,48
worldly,5,0,90,17
phenomenon,40,0,213,40
acceptable,25,0,191,24
developing,20,0,180,30
Penguin,20,0,114,24
disappearing,25,0,217,30
barking,10,0,96,23
groom,10,0,76,6
terrifying,15,0,182,36
philosopher,30,0,201,34
garment,20,0,141,16
heroine,25,0,176,17
rely,5,0,74,14
presume,20,0,134,18
uniforms,20,0,123,20
hovering,20,0,147,31
efficient,20,0,187,10
vampire,10,0,117,22
Teresa,20,0,138,18
praised,15,0,139,14
stays,20,0,96,20
reflecting,20,0,196,28
detectives,30,0,233,35
safer,15,0,106,11
gambling,10,0,102,24
Ella,5,0,49,0
practiced,15,0,164,12
equivalent,30,0,193,34
orderly,10,0,127,15
emerge,15,0,146,12
sights,20,0,110,16
perpetual,25,0,178,12
surge,15,0,89,9
ecstasy,25,0,142,26
distressed,30,0,225,28
Saxon,15,0,68,12
mamma,10,0,71,18
bicycle,5,0,98,27
timid,5,0,89,16
brute,15,0,96,11
flour,10,0,68,6
toss,20,0,88,9
abrupt,15,0,88,20
interval,20,0,164,28
Wright,10,0,90,6
captive,15,0,128,22
option,20,0,119,15
dating,15,0,112,20
curly,5,0,53,16
impressions,30,0,211,33
draws,10,0,81,9
tents,25,0,132,11
freezing,15,0,148,30
tested,25,0,162,14
lesser,20,0,144,14
Stephanie,30,16,193,32
radical,10,0,121,0
bloom,10,0,69,11
attitudes,35,0,205,23
embarrassing,30,0,220,36
obedience,25,0,204,23
si,5,0,40,7
steward,20,0,147,17
withdraw,15,10,136,24
deserves,25,0,186,33
impress,15,0,128,19
poised,15,0,119,16
amiable,15,0,132,24
vigorous,20,0,120,17
hanged,20,16,120,21
wink,5,0,51,18
choices,20,0,135,17
pub,5,0,19,5
objected,20,0,152,19
Dana,15,16,69,12
doubled,15,0,111,14
treasures,35,0,210,29
namely,15,0,108,28
miniature,25,0,185,28
extend,20,0,137,16
observations,40,0,239,46
armchair,15,0,140,22
specially,15,0,147,21
rusty,15,0,78,16
inquire,15,0,127,22
rattle,20,0,147,10
conspiracy,20,0,154,24
audible,15,0,121,18
pious,15,0,76,7
dealer,15,0,144,8
pump,5,0,27,12
campus,15,0,73,19
scrap,10,0,76,7
injustice,25,0,163,28
dignified,10,0,159,16
gasping,15,0,103,26
hopeful,20,0,112,15
complaints,25,0,168,23
Dallas,15,0,92,7
cycle,5,0,73,22
ot,10,0,50,3
olive,10,0,97,15
pinched,15,0,124,22
interrupt,25,0,184,22
extending,25,0,184,28
fundamental,35,0,202,32
regards,15,0,136,11
suggestions,40,0,206,28
Jared,10,0,93,4
chips,10,0,72,17
pairs,10,0,88,7
Tracy,5,0,57,10
taut,20,0,87,8
horseback,25,0,155,28
conclusions,35,0,182,33
serpent,25,0,166,15
toys,15,0,75,15
strongest,35,0,197,29
reckless,20,0,155,17
Providence,20,0,182,30
peoples,20,0,141,11
guidance,20,16,139,20
forgiven,15,0,135,20
descend,20,0,149,26
howling,15,0,107,29
helplessly,25,0,180,29
CIA,0,0,0,0
imitation,25,0,192,34
reminding,15,0,164,36
cupped,10,0,79,10
intercourse,35,0,239,30
legends,20,0,146,23
scowled,15,0,120,25
lone,15,0,93,10
notwithstanding,50,26,294,56
Columbia,15,0,100,14
Julius,15,0,69,13
fascination,35,0,215,40
flee,10,0,95,2
Betsy,15,0,90,10
inheritance,35,16,255,34
barren,15,0,123,11
legitimate,25,0,222,30
horrid,10,0,110,5
disorder,15,0,162,18
fore,10,0,85,4
conceive,20,0,160,30
jammed,10,0,90,14
hunched,25,0,124,21
Gwen,10,0,65,16
adjoining,20,0,149,28
proclaimed,15,0,170,14
candidate,25,16,189,18
nap,10,0,51,6
sly,5,0,37,17
representation,50,0,338,40
underwear,25,0,185,27
Jose,15,0,80,12
errand,15,16,132,14
infinitely,20,0,193,42
mature,20,0,123,16
summit,15,0,90,17
freshly,15,0,118,24
Nan,10,16,45,6
moan,15,16,75,12
fewer,10,0,108,14
arrogant,25,16,161,10
buddy,5,0,44,15
fortress,25,0,168,17
enters,25,0,161,17
speculation,35,0,207,31
cradle,10,0,114,2
regardless,25,0,206,11
spaces,20,0,115,14
stung,20,0,81,13
sweetly,20,0,147,23
Abbey,5,0,53,16
liar,5,0,75,0
desolate,30,0,194,20
heed,15,0,107,5
employer,15,0,148,30
Manhattan,40,16,187,26
deemed,15,0,147,12
fade,10,0,82,2
swelling,15,0,136,21
Fiona,15,0,88,12
villagers,15,0,154,19
animated,25,16,175,32
gin,5,0,47,6
salute,25,0,129,13
trading,15,0,130,16
genuinely,25,0,170,34
shares,25,0,137,14
mute,15,0,81,6
devices,15,0,140,23
parlour,15,0,109,6
pausing,20,0,105,26
hates,25,0,127,16
involving,15,0,129,44
assumption,35,0,175,34
stamp,15,0,84,19
Jr.,0,0,18,0
strokes,25,0,146,16
Mercedes,20,0,172,15
Li,0,0,21,0
flared,10,0,112,4
coolly,10,0,83,12
disliked,10,0,139,20
stem,15,0,92,9
Timothy,15,10,102,20
reflections,30,0,231,23
glistening,25,0,191,34
bearded,15,0,149,9
sincerity,20,0,179,33
afforded,15,0,142,6
weekly,10,0,104,19
Kathy,15,10,76,10
fluid,5,0,61,6
sauce,20,0,98,15
raging,10,0,96,12
foam,10,0,61,8
symptoms,20,0,114,28
wont,15,0,77,13
sprung,15,0,77,19
needing,20,0,156,18
dazzling,10,0,97,30
splashed,25,0,149,21
Darcy,5,0,57,10
expressing,25,0,186,32
dances,20,16,123,19
lists,15,0,98,13
creep,10,0,108,4
serves,20,0,135,26
embroidered,20,0,231,20
descending,25,0,196,38
urging,10,0,80,15
Kathleen,30,10,178,16
immortal,15,0,140,20
Archie,10,0,104,12
stately,25,0,154,25
telegram,20,0,171,14
Wow,5,0,30,7
appealed,20,0,162,8
irresistible,25,0,257,40
plea,10,0,80,4
excused,20,0,125,20
treating,25,0,182,28
associate,35,0,204,20
villa,5,0,73,8
Frenchman,25,16,155,30
opponent,30,0,162,17
Marian,15,16,108,6
Deborah,20,0,126,15
tails,15,0,104,11
fund,10,0,48,12
acid,5,0,67,0
Mickey,5,0,76,12
trim,5,0,73,10
prosperity,20,0,181,28
frost,15,0,93,10
sophisticated,40,0,264,39
Sammy,5,0,45,10
lords,10,0,84,9
upside,15,0,105,19
stabbed,20,0,130,17
excess,20,0,123,13
Chester,25,0,159,20
braced,10,0,106,9
poles,15,0,98,9
ale,10,0,75,2
proceeding,20,0,191,18
fetched,20,0,149,18
influenced,25,0,186,30
nods,15,0,75,13
Massachusetts,55,0,252,35
Foster,20,0,125,14
Valentine,30,0,201,22
blurted,15,0,121,19
overlooked,25,0,192,21
defensive,25,0,197,32
cursing,15,0,101,32
rightly,10,0,108,20
Jasper,15,0,105,18
intact,20,0,128,16
rum,5,0,33,6
lowest,20,0,126,20
brighter,15,0,151,15
drowning,15,0,128,26
Henri,10,0,97,12
performing,15,0,164,30
plantation,35,16,205,26
Shaw,10,0,50,17
expose,20,0,124,18
escaping,20,0,143,24
banged,15,16,106,21
crucial,10,0,100,6
announce,35,16,163,24
halls,15,0,86,12
maids,10,0,84,13
excitedly,15,0,164,24
thine,20,10,125,16
overlooking,25,0,188,33
Angus,15,0,54,19
deprived,10,0,149,20
warehouse,35,0,194,27
taxes,20,0,109,15
chatter,25,0,162,18
inclination,30,0,218,38
reform,10,0,110,12
uneasily,25,0,149,33
numb,10,0,40,7
cot,10,0,58,4
shepherd,25,0,168,17
primarily,5,0,133,22
retirement,30,0,253,24
denial,15,0,129,12
discreet,20,0,182,18
unconsciously,40,0,196,47
lowering,15,0,145,26
clinic,5,0,91,12
flown,10,0,69,8
Andre,10,0,89,14
reassuring,30,0,192,30
nowadays,25,0,137,31
chiefs,15,0,111,21
shrewd,15,0,113,21
Riley,5,0,77,10
leadership,25,0,207,22
divorced,10,0,136,20
peer,10,0,100,4
heights,25,0,148,14
communities,30,0,200,33
temporarily,20,0,200,24
vile,5,0,74,10
integrity,20,0,184,22
benefits,25,0,175,20
monks,15,0,71,21
attendance,40,16,241,30
courses,25,0,133,23
conquered,25,0,167,24
pursuing,20,0,107,32
assisted,30,0,180,28
Marc,5,0,51,0
drums,10,0,65,9
Michelle,15,0,148,12
criminals,15,0,151,31
butcher,20,0,123,17
erotic,15,0,135,10
posture,25,0,139,16
philosophical,30,0,211,34
fixing,5,0,75,20
Dee,10,0,76,2
shuffled,20,0,122,11
marvelous,25,0,153,29
locate,20,0,133,8
wonderfully,20,0,164,37
Brenda,15,0,114,12
marvellous,25,0,165,29
sexuality,25,0,156,21
knots,20,0,91,16
sincerely,20,0,181,37
Lynn,10,0,46,14
corruption,25,0,172,22
quote,20,0,96,11
sticky,10,0,84,17
bodily,5,0,79,15
compromise,20,0,170,36
ironic,10,0,111,12
Rue,10,0,46,4
Hilda,5,0,70,0
Greeks,15,0,115,9
fearing,15,0,134,16
Tara,10,0,67,0
debts,15,0,101,9
indignant,25,16,173,32
Stan,15,16,72,14
responsibilities,40,0,327,53
regained,20,0,179,16
consult,25,0,118,18
consequently,40,0,220,40
refers,15,0,138,15
Gina,10,0,66,12
nipples,15,0,122,13
moss,15,0,68,11
checks,15,0,94,19
Gabe,10,0,67,8
poker,10,0,87,6
Val,5,0,37,0
excuses,25,0,131,23
prejudice,15,0,151,12
bang,10,16,55,17
insects,25,0,153,21
rattling,20,0,156,20
offensive,25,0,175,29
amidst,15,0,112,22
transformation,45,16,279,46
teams,20,0,116,13
fans,15,16,70,7
Lance,15,16,91,14
Allan,10,16,69,6
cheered,20,0,172,14
sovereign,25,0,186,31
abstract,25,0,153,20
raid,5,0,76,0
fried,5,0,96,4
disgusted,25,0,164,28
drivers,10,0,130,23
shaved,20,0,116,23
fulfilled,10,0,130,10
soda,15,0,79,7
bucks,10,0,42,14
fluttering,25,0,185,20
Alison,15,0,95,18
anonymous,35,16,150,35
Barney,15,0,107,18
Angie,10,0,85,14
moustache,35,0,173,26
nun,15,0,49,6
skins,15,0,81,16
symbols,15,0,90,20
plaster,20,0,145,14
versions,25,0,161,29
Australian,30,16,175,20
token,20,0,110,10
Pedro,10,0,91,5
electricity,20,0,225,24
Bart,10,0,70,4
comrade,15,0,131,14
fighter,15,0,135,10
Benny,15,0,85,10
clothed,20,10,139,10
traitor,20,0,158,12
passionately,40,0,240,44
snarled,20,0,145,11
equipped,15,0,130,14
steamer,25,0,172,19
convention,35,0,203,30
granite,20,16,155,18
females,20,0,146,19
solely,15,0,110,21
continent,35,0,205,28
penetrated,35,0,250,24
frighten,20,0,155,12
striped,15,0,142,11
artillery,15,0,177,22
acquaintances,45,16,244,39
carelessly,25,0,195,28
swelled,15,0,139,13
exclusive,20,0,148,34
scheduled,25,0,168,27
operate,25,0,174,11
Claudia,15,0,103,6
withdrawn,20,10,156,25
